1741994785.5897262, REQUEST, 1, temp1.txt, 200, False
1741994785.5933135, REQUEST, 0, temp0.txt, 200, False
1741994785.6011453, REQUEST, 1, temp2.txt, 200, False
1741994785.6047382, REQUEST, 1, temp3.txt, 200, False
1741994785.6083848, REQUEST, 0, temp1.txt, 200, False
1741994785.6119685, REQUEST, 0, temp1.txt, 200, False
1741994785.619928, REQUEST, 1, temp2.txt, 200, False
1741994785.6237369, REQUEST, 1, temp1.txt, 200, False
1741994785.6274102, REQUEST, 1, temp1.txt, 200, False
1741994785.635653, REQUEST, 0, temp2.txt, 200, False
1741994785.6395147, REQUEST, 1, temp3.txt, 200, False
1741994785.6429355, REQUEST, 0, temp0.txt, 200, False
1741994785.6488364, REQUEST, 0, temp1.txt, 200, False
1741994785.6522884, REQUEST, 0, temp0.txt, 200, False
1741994785.6558566, REQUEST, 1, temp3.txt, 200, False
1741994785.6594641, REQUEST, 0, temp3.txt, 200, False
1741994785.6632948, REQUEST, 1, temp1.txt, 200, False
1741994785.6669002, REQUEST, 0, temp0.txt, 200, False
1741994785.6750312, REQUEST, 1, temp2.txt, 200, False
1741994785.6787589, REQUEST, 1, temp1.txt, 200, False
1741994785.6822622, REQUEST, 0, temp0.txt, 200, False
1741994785.6858232, REQUEST, 0, temp1.txt, 200, False
1741994785.6896482, REQUEST, 1, temp0.txt, 200, False
1741994785.6933692, REQUEST, 1, temp3.txt, 200, False
1741994785.6968925, REQUEST, 0, temp0.txt, 200, False
1741994785.700226, REQUEST, 1, temp0.txt, 200, False
1741994785.7081437, REQUEST, 0, temp2.txt, 200, False
1741994785.7118073, REQUEST, 1, temp1.txt, 200, False
1741994785.751662, REQUEST, 0, temp4.txt, 200, False
1741994785.7555594, REQUEST, 1, temp1.txt, 200, False
1741994785.7591105, REQUEST, 0, temp3.txt, 200, False
1741994785.7631829, REQUEST, 0, temp3.txt, 200, False
1741994785.7677796, REQUEST, 0, temp0.txt, 200, False
1741994785.771861, REQUEST, 0, temp0.txt, 200, False
1741994785.7757185, REQUEST, 0, temp1.txt, 200, False
1741994785.7840834, REQUEST, 0, temp2.txt, 200, False
1741994785.7881382, REQUEST, 1, temp1.txt, 200, False
1741994785.7962103, REQUEST, 0, temp2.txt, 200, False
1741994785.8001485, REQUEST, 0, temp0.txt, 200, False
1741994785.808275, REQUEST, 0, temp2.txt, 200, False
1741994785.8119226, REQUEST, 1, temp0.txt, 200, False
1741994785.8157144, REQUEST, 0, temp0.txt, 200, False
1741994785.8200436, REQUEST, 1, temp3.txt, 200, False
1741994785.8238595, REQUEST, 0, temp1.txt, 200, False
1741994785.8278441, REQUEST, 1, temp1.txt, 200, False
1741994785.8319993, REQUEST, 1, temp1.txt, 200, False
1741994785.835584, REQUEST, 1, temp0.txt, 200, False
1741994785.839364, REQUEST, 1, temp1.txt, 200, False
1741994785.8428428, REQUEST, 0, temp0.txt, 200, False
1741994785.846524, REQUEST, 1, temp0.txt, 200, False
1741994785.8500602, REQUEST, 0, temp0.txt, 200, False
1741994785.8537002, REQUEST, 0, temp0.txt, 200, False
1741994785.857383, REQUEST, 1, temp1.txt, 200, False
1741994785.8610013, REQUEST, 1, temp1.txt, 200, False
1741994785.8646345, REQUEST, 1, temp0.txt, 200, False
1741994785.8683248, REQUEST, 1, temp3.txt, 200, False
1741994785.87198, REQUEST, 1, temp1.txt, 200, False
1741994785.8798301, REQUEST, 0, temp2.txt, 200, False
1741994785.88352, REQUEST, 0, temp0.txt, 200, False
1741994785.8872156, REQUEST, 1, temp1.txt, 200, False
1741994785.8908086, REQUEST, 1, temp0.txt, 200, False
1741994785.8991244, REQUEST, 1, temp2.txt, 200, False
1741994785.9026062, REQUEST, 1, temp0.txt, 200, False
1741994785.9107838, REQUEST, 1, temp2.txt, 200, False
1741994785.919317, REQUEST, 0, temp2.txt, 200, False
1741994785.922986, REQUEST, 1, temp1.txt, 200, False
1741994785.9262948, REQUEST, 1, temp0.txt, 200, False
1741994785.9296393, REQUEST, 1, temp0.txt, 200, False
1741994785.9331985, REQUEST, 1, temp1.txt, 200, False
1741994785.936846, REQUEST, 1, temp0.txt, 200, False
1741994785.9452827, REQUEST, 1, temp2.txt, 200, False
1741994785.9491153, REQUEST, 0, temp1.txt, 200, False
1741994785.9527326, REQUEST, 0, temp3.txt, 200, False
1741994785.956628, REQUEST, 0, temp1.txt, 200, False
1741994785.9649394, REQUEST, 1, temp2.txt, 200, False
1741994785.9726791, REQUEST, 1, temp2.txt, 200, False
1741994785.9804862, REQUEST, 0, temp2.txt, 200, False
1741994785.9844337, REQUEST, 0, temp1.txt, 200, False
1741994785.9921832, REQUEST, 0, temp2.txt, 200, False
1741994785.9959178, REQUEST, 1, temp1.txt, 200, False
1741994785.9995525, REQUEST, 0, temp1.txt, 200, False
1741994786.0081642, REQUEST, 0, temp2.txt, 200, False
1741994786.0119064, REQUEST, 1, temp0.txt, 200, False
1741994786.0156248, REQUEST, 1, temp3.txt, 200, False
1741994786.0191913, REQUEST, 1, temp1.txt, 200, False
1741994786.022713, REQUEST, 0, temp0.txt, 200, False
1741994786.063198, REQUEST, 1, temp4.txt, 200, False
1741994786.066933, REQUEST, 1, temp0.txt, 200, False
1741994786.0707123, REQUEST, 0, temp1.txt, 200, False
1741994786.0743122, REQUEST, 1, temp3.txt, 200, False
1741994786.0782342, REQUEST, 0, temp3.txt, 200, False
1741994786.0817447, REQUEST, 1, temp0.txt, 200, False
1741994786.085312, REQUEST, 1, temp0.txt, 200, False
1741994786.0888247, REQUEST, 1, temp0.txt, 200, False
1741994786.092244, REQUEST, 1, temp0.txt, 200, False
1741994786.0958412, REQUEST, 0, temp1.txt, 200, False
1741994786.0996196, REQUEST, 1, temp3.txt, 200, False
1741994786.1029656, REQUEST, 0, temp0.txt, 200, False
1741994786.1065054, REQUEST, 0, temp1.txt, 200, False
1741994786.1100943, REQUEST, 0, temp3.txt, 200, False
1741994786.1138625, REQUEST, 0, temp3.txt, 200, False
1741994786.1174297, REQUEST, 0, temp0.txt, 200, False
1741994786.125784, REQUEST, 0, temp2.txt, 200, False
1741994786.133579, REQUEST, 0, temp2.txt, 200, False
1741994786.1371217, REQUEST, 0, temp0.txt, 200, False
1741994786.140879, REQUEST, 1, temp0.txt, 200, False
1741994786.144608, REQUEST, 0, temp3.txt, 200, False
1741994786.1482868, REQUEST, 1, temp1.txt, 200, False
1741994786.1517968, REQUEST, 1, temp0.txt, 200, False
1741994786.155442, REQUEST, 1, temp1.txt, 200, False
1741994786.158986, REQUEST, 0, temp0.txt, 200, False
1741994786.1627636, REQUEST, 0, temp1.txt, 200, False
1741994786.1662412, REQUEST, 0, temp0.txt, 200, False
1741994786.1699755, REQUEST, 1, temp1.txt, 200, False
1741994786.1738174, REQUEST, 1, temp3.txt, 200, False
1741994786.1774168, REQUEST, 1, temp3.txt, 200, False
1741994786.1810176, REQUEST, 0, temp1.txt, 200, False
1741994786.1891668, REQUEST, 0, temp2.txt, 200, False
1741994786.192647, REQUEST, 1, temp0.txt, 200, False
1741994786.2006779, REQUEST, 1, temp2.txt, 200, False
1741994786.2044659, REQUEST, 0, temp3.txt, 200, False
1741994786.21266, REQUEST, 0, temp2.txt, 200, False
1741994786.21615, REQUEST, 1, temp0.txt, 200, False
1741994786.2196949, REQUEST, 1, temp0.txt, 200, False
1741994786.223336, REQUEST, 0, temp0.txt, 200, False
1741994786.231152, REQUEST, 1, temp2.txt, 200, False
1741994786.2346792, REQUEST, 0, temp0.txt, 200, False
1741994786.238358, REQUEST, 0, temp3.txt, 200, False
1741994786.241964, REQUEST, 0, temp3.txt, 200, False
1741994786.24586, REQUEST, 0, temp0.txt, 200, False
1741994786.2491786, REQUEST, 1, temp0.txt, 200, False
1741994786.2527366, REQUEST, 1, temp0.txt, 200, False
1741994786.2606595, REQUEST, 0, temp2.txt, 200, False
1741994786.264199, REQUEST, 0, temp0.txt, 200, False
1741994786.2722468, REQUEST, 1, temp2.txt, 200, False
1741994786.2760909, REQUEST, 0, temp1.txt, 200, False
1741994786.279666, REQUEST, 0, temp0.txt, 200, False
1741994786.2830553, REQUEST, 0, temp0.txt, 200, False
1741994786.2865233, REQUEST, 0, temp0.txt, 200, False
1741994786.2901173, REQUEST, 1, temp0.txt, 200, False
1741994786.293735, REQUEST, 1, temp3.txt, 200, False
1741994786.2972875, REQUEST, 1, temp0.txt, 200, False
1741994786.3369749, REQUEST, 0, temp4.txt, 200, False
1741994786.3408422, REQUEST, 1, temp1.txt, 200, False
1741994786.3488202, REQUEST, 0, temp2.txt, 200, False
